Station                              ,               cloud_cover,              cloud_height,                  humidity,           humidity_past1h,    leav_hum_dur_past10min,       leav_hum_dur_past1h,      precip_dur_past10min,         precip_dur_past1h,          precip_past10min,             precip_past1h,           precip_past1min,            precip_past24h,                  pressure,           pressure_at_sea,                radia_glob,         radia_glob_past1h,            snow_cover_man,            snow_depth_man,        sun_last10min_glob,           sun_last1h_glob,                  temp_dew,                  temp_dry,                temp_grass,     temp_grass_max_past1h,    temp_grass_mean_past1h,     temp_grass_min_past1h,          temp_max_past12h,           temp_max_past1h,          temp_mean_past1h,          temp_min_past12h,           temp_min_past1h,                 temp_soil,      temp_soil_max_past1h,     temp_soil_mean_past1h,      temp_soil_min_past1h,      visib_mean_last10min,                visibility,                   weather,                  wind_dir,           wind_dir_past1h,   wind_gust_always_past1h,                  wind_max,  wind_max_per10min_past1h,                  wind_min,           wind_min_past1h,                wind_speed,         wind_speed_past1h
04203 (Kitsissut)                    ,                         0,                         0,                      1024,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2456,                         0,                         0,                         0,                         0,                         0,                         0,                       912,                       948,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2456,                         0,                         0,                         0,                         0,                         0,                         0,                      2457,                         0
04208 (Kitsissorsuit)                ,                         0,                         0,                      2601,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2602,                         0,                         0,                         0,                         0,                         0,                         0,                      2602,                      2603,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2603,                         0,                         0,                         0,                         0,                         0,                         0,                      2603,                         0
04214 (Qullissat)                    ,                         0,                         0,                      2494,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2494,                         0,                         0,                         0,                         0,                         0,                         0,                      2494,                      2494,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2493,                         0,                         0,                         0,                         0,                         0,                         0,                      2493,                         0
04220 (Aasiaat)                      ,                      2897,                      2747,                      2874,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2898,                         0,                         0,                         0,                         0,                         0,                         0,                      2878,                      2894,                         0,                         0,                         0,                         0,                       714,                         0,                         0,                       715,                         0,                         0,                         0,                         0,                         0,                         0,                      2894,                      2844,                      2894,                         0,                         0,                         0,                         0,                         0,                         0,                      2894,                         0
04228 (Attu)                         ,                         0,                         0,                      2612,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2582,                         0,                         0,                         0,                         0,                         0,                         0,                      2612,                      2612,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2606,                         0,                         0,                         0,                         0,                         0,                         0,                      2606,                         0
04242 (Sioralik)                     ,                         2,                         0,                      2554,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         1,                         0,                         0,                         0,                         0,                         0,                         0,                      2555,                      2554,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         1,                         0,                      2553,                         0,                         0,                         0,                         0,                         0,                         0,                      2553,                         0
04250 (Nuuk)                         ,                      2914,                      2702,                      2901,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2910,                         0,                         0,                         0,                         0,                         0,                         0,                      2909,                      2911,                         0,                         0,                         0,                         0,                       715,                         0,                         0,                       710,                         0,                         0,                         0,                         0,                         0,                         0,                      2914,                      2881,                      2914,                         0,                         0,                         0,                         0,                         0,                         0,                      2913,                         0
04253 (Ukiiviit)                     ,                         0,                         0,                      2587,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2588,                         0,                         0,                         0,                         0,                         0,                         0,                      2587,                      2589,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2589,                         0,                         0,                         0,                         0,                         0,                         0,                      2589,                         0
04266 (Nunarssuit)                   ,                         0,                         0,                      2489,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2492,                         0,                         0,                         0,                         0,                         0,                         0,                      2489,                      2497,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2498,                         0,                         0,                         0,                         0,                         0,                         0,                      2498,                         0
04271 (Narsarsuaq Radiosonde)        ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
04272 (Qaqortoq)                     ,                      2904,                      2816,                      2891,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2900,                         0,                         0,                         0,                         0,                         0,                         0,                      2893,                      2903,                         0,                         0,                         0,                         0,                       638,                         0,                         0,                       640,                         0,                         0,                         0,                         0,                         0,                         0,                      2904,                      2854,                      2905,                         0,                         0,                         0,                         0,                         0,                         0,                      2905,                         0
04285 (Angissoq)                     ,                         0,                         0,                      2551,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2526,                         0,                         0,                         0,                         0,                         0,                         0,                      2551,                      2551,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2551,                         0,                         0,                         0,                         0,                         0,                         0,                      2551,                         0
04301 (Kap Morris Jesup)             ,                         0,                         0,                      2554,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2565,                         0,                         0,                         0,                         0,                         0,                         0,                      2554,                      2554,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2560,                         0,                         0,                         0,                         0,                         0,                         0,                      2560,                         0
04312 (Station Nord)                 ,                         0,                         0,                      2597,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2601,                         0,                         0,                         0,                         0,                         0,                         0,                      2597,                      2598,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2603,                         0,                         0,                         0,                         0,                         0,                         0,                      2602,                         0
04313 (Henrik Krøyer Holme)          ,                         0,                         0,                      2579,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2566,                         0,                         0,                         0,                         0,                         0,                         0,                      2579,                      2496,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2500,                         0,                         0,                         0,                         0,                         0,                         0,                      2498,                         0
04320 (Danmarkshavn)                 ,                      2911,                      2792,                      2891,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2899,                         0,                         0,                         0,                         0,                         0,                         0,                      2898,                      2904,                         0,                         0,                         0,                         0,                       708,                         0,                         0,                       614,                         0,                         0,                         0,                         0,                         0,                         0,                      2912,                      2888,                      2908,                         0,                         0,                         0,                         0,                         0,                         0,                      2908,                         0
04330 (Daneborg)                     ,                         1,                         1,                      1976,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2406,                         0,                         0,                         0,                         0,                         0,                         0,                      1976,                      2408,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         1,                         1,                      2415,                         0,                         0,                         0,                         0,                         0,                         0,                      2415,                         0
04339 (Ittoqqortoormiit)             ,                      2179,                      2122,                      2168,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2175,                         0,                         0,                         0,                         0,                         0,                         0,                      2174,                      2174,                         0,                         0,                         0,                         0,                         4,                         0,                         0,                         4,                         0,                         0,                         0,                         0,                         0,                         0,                      2178,                      2159,                      2178,                         0,                         0,                         0,                         0,                         0,                         0,                      2178,                         0
04351 (Aputiteeq)                    ,                         0,                         0,                      2242,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2274,                         0,                         0,                         0,                         0,                         0,                         0,                      2242,                      2273,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2271,                         0,                         0,                         0,                         0,                         0,                         0,                      2271,                         0
04360 (Tasiilaq)                     ,                      2916,                      2771,                      2916,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2916,                         0,                         0,                         0,                         0,                         0,                         0,                      2916,                      2917,                         0,                         0,                         0,                         0,                       728,                         0,                         0,                       727,                         0,                         0,                         0,                         0,                         0,                         0,                      2914,                      2869,                      2917,                         0,                         0,                         0,                         0,                         0,                         0,                      2917,                         0
04373 (Ikermit)                      ,                         0,                         0,                      1341,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      1342,                         0,                         0,                         0,                         0,                         0,                         0,                      1341,                      1342,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      1342,                         0,                         0,                         0,                         0,                         0,                         0,                      1341,                         0
04382 (Ikermiuarssuk)                ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
04390 (Ikerasassuaq)                 ,                         0,                         0,                      2370,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2363,                         0,                         0,                         0,                         0,                         0,                         0,                      2370,                      2370,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2375,                         0,                         0,                         0,                         0,                         0,                         0,                      2375,                         0
