Station                              ,               cloud_cover,              cloud_height,                  humidity,           humidity_past1h,    leav_hum_dur_past10min,       leav_hum_dur_past1h,      precip_dur_past10min,         precip_dur_past1h,          precip_past10min,             precip_past1h,           precip_past1min,            precip_past24h,                  pressure,           pressure_at_sea,                radia_glob,         radia_glob_past1h,            snow_cover_man,            snow_depth_man,        sun_last10min_glob,           sun_last1h_glob,                  temp_dew,                  temp_dry,                temp_grass,     temp_grass_max_past1h,    temp_grass_mean_past1h,     temp_grass_min_past1h,          temp_max_past12h,           temp_max_past1h,          temp_mean_past1h,          temp_min_past12h,           temp_min_past1h,                 temp_soil,      temp_soil_max_past1h,     temp_soil_mean_past1h,      temp_soil_min_past1h,      visib_mean_last10min,                visibility,                   weather,                  wind_dir,           wind_dir_past1h,   wind_gust_always_past1h,                  wind_max,  wind_max_per10min_past1h,                  wind_min,           wind_min_past1h,                wind_speed,         wind_speed_past1h
04203 (Kitsissut)                    ,                         0,                         0,                      2727,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2693,                      2693,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2693,                         0,                         0,                         0,                         0,                         0,                         0,                      2693,                         0
04208 (Kitsissorsuit)                ,                         0,                         0,                      2824,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      1092,                      1092,                         0,                         0,                         0,                         0,                         0,                         0,                      2824,                      2825,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2808,                         0,                         0,                         0,                         0,                         0,                         0,                      2808,                         0
04214 (Qullissat)                    ,                         0,                         0,                      2789,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2789,                      2789,                         0,                         0,                         0,                         0,                         0,                         0,                      2789,                      2789,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2760,                         0,                         0,                         0,                         0,                         0,                         0,                      2760,                         0
04220 (Aasiaat)                      ,                      7503,                      7167,                      8734,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      8734,                      8732,                         0,                         0,                         0,                         0,                         0,                         0,                      8734,                      8734,                         0,                         0,                         0,                         0,                       728,                         0,                         0,                       728,                         0,                         0,                         0,                         0,                         0,                         0,                      8647,                      5891,                      8734,                         0,                         0,                         0,                         0,                         0,                         0,                      8734,                         0
04228 (Attu)                         ,                         0,                         0,                      2826,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2827,                      2827,                         0,                         0,                         0,                         0,                         0,                         0,                      2826,                      2830,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2826,                         0,                         0,                         0,                         0,                         0,                         0,                      2826,                         0
04242 (Sioralik)                     ,                         0,                         0,                      2800,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2800,                      2800,                         0,                         0,                         0,                         0,                         0,                         0,                      2800,                      2801,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2800,                         0,                         0,                         0,                         0,                         0,                         0,                      2800,                         0
04250 (Nuuk)                         ,                      8687,                      8213,                         0,                      8580,                         0,                         0,                      8721,                      8720,                      8723,                      8721,                         0,                       362,                      8728,                      8728,                         0,                         0,                         0,                         0,                         0,                         0,                      8401,                      8728,                         0,                         0,                         0,                         0,                       726,                      8723,                      8723,                       726,                      8722,                         0,                         0,                         0,                         0,                      4832,                      4837,                      2005,                         0,                      8723,                      8723,                      8724,                      8723,                       180,                      1183,                         0,                      8723
04253 (Ukiiviit)                     ,                         0,                         0,                      2776,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2777,                      2777,                         0,                         0,                         0,                         0,                         0,                         0,                      2776,                      2778,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2749,                         0,                         0,                         0,                         0,                         0,                         0,                      2749,                         0
04266 (Nunarssuit)                   ,                         0,                         0,                      2778,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2776,                      2776,                         0,                         0,                         0,                         0,                         0,                         0,                      2778,                      2778,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2766,                         0,                         0,                         0,                         0,                         0,                         0,                      2766,                         0
04271 (Narsarsuaq Radiosonde)        ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
