Station                              ,               cloud_cover,              cloud_height,                  humidity,           humidity_past1h,    leav_hum_dur_past10min,       leav_hum_dur_past1h,      precip_dur_past10min,         precip_dur_past1h,          precip_past10min,             precip_past1h,           precip_past1min,            precip_past24h,                  pressure,           pressure_at_sea,                radia_glob,         radia_glob_past1h,            snow_cover_man,            snow_depth_man,        sun_last10min_glob,           sun_last1h_glob,                  temp_dew,                  temp_dry,                temp_grass,     temp_grass_max_past1h,    temp_grass_mean_past1h,     temp_grass_min_past1h,          temp_max_past12h,           temp_max_past1h,          temp_mean_past1h,          temp_min_past12h,           temp_min_past1h,                 temp_soil,      temp_soil_max_past1h,     temp_soil_mean_past1h,      temp_soil_min_past1h,      visib_mean_last10min,                visibility,                   weather,                  wind_dir,           wind_dir_past1h,   wind_gust_always_past1h,                  wind_max,  wind_max_per10min_past1h,                  wind_min,           wind_min_past1h,                wind_speed,         wind_speed_past1h
04203 (Kitsissut)                    ,                         0,                         0,                      1227,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      1226,                      1227,                         0,                         0,                         0,                         0,                         0,                         0,                      1227,                      1228,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      1203,                         0,                         0,                         0,                         0,                         0,                         0,                      1203,                         0
04208 (Kitsissorsuit)                ,                         0,                         0,                      2588,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2596,                      2596,                         0,                         0,                         0,                         0,                         0,                         0,                      2588,                      2596,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2582,                         0,                         0,                         0,                         0,                         0,                         0,                      2582,                         0
04214 (Qullissat)                    ,                         0,                         0,                      2574,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2575,                      2575,                         0,                         0,                         0,                         0,                         0,                         0,                      2574,                      2574,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2539,                         0,                         0,                         0,                         0,                         0,                         0,                      2539,                         0
04220 (Aasiaat)                      ,                      6635,                      6357,                      8272,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      8272,                      8272,                         0,                         0,                         0,                         0,                         0,                         0,                      8272,                      8272,                         0,                         0,                         0,                         0,                       688,                         0,                         0,                       683,                         0,                         0,                         0,                         0,                         0,                         0,                      7950,                      5186,                      8282,                         0,                         0,                         0,                         0,                         0,                         0,                      8282,                         0
04228 (Attu)                         ,                         0,                         0,                      2587,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2590,                      2590,                         0,                         0,                         0,                         0,                         0,                         0,                      2587,                      2589,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2583,                         0,                         0,                         0,                         0,                         0,                         0,                      2583,                         0
04242 (Sioralik)                     ,                         0,                         0,                      2434,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2442,                      2442,                         0,                         0,                         0,                         0,                         0,                         0,                      2434,                      2442,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2432,                         0,                         0,                         0,                         0,                         0,                         0,                      2432,                         0
04250 (Nuuk)                         ,                      8235,                      7775,                         0,                      8252,                         0,                         0,                      8227,                      8159,                      8158,                      8159,                         0,                         0,                      8287,                      8287,                         0,                         0,                         0,                         0,                         0,                         0,                      8385,                      8386,                         0,                         0,                         0,                         0,                       721,                      8252,                      8252,                       723,                      8252,                         0,                         0,                         0,                         0,                      8162,                      8197,                      3005,                         0,                      8251,                         0,                         0,                      8251,                       119,                       816,                         0,                      8251
04253 (Ukiiviit)                     ,                         0,                         0,                      2423,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2424,                      2424,                         0,                         0,                         0,                         0,                         0,                         0,                      2423,                      2424,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2414,                         0,                         0,                         0,                         0,                         0,                         0,                      2414,                         0
04266 (Nunarssuit)                   ,                         1,                         0,                      2443,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2443,                      2442,                         0,                         0,                         0,                         0,                         0,                         0,                      2443,                      2443,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2434,                         0,                         0,                         0,                         0,                         0,                         0,                      2434,                         0
04271 (Narsarsuaq Radiosonde)        ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
04272 (Qaqortoq)                     ,                      2879,                      2823,                      2881,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2882,                      2880,                         0,                         0,                         0,                         0,                         0,                         0,                      2881,                      2881,                         0,                         0,                         0,                         0,                       691,                         0,                         0,                       690,                         0,                         0,                         0,                         0,                         0,                         0,                      2883,                      2575,                      2885,                         0,                         0,                         0,                         0,                         0,                         0,                      2885,                         0
04285 (Angissoq)                     ,                         0,                         0,                      2541,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2546,                      2545,                         0,                         0,                         0,                         0,                         0,                         0,                      2541,                      2546,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2522,                         0,                         0,                         0,                         0,                         0,                         0,                      2522,                         0
04301 (Kap Morris Jesup)             ,                         0,                         0,                      2586,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2588,                      2588,                         0,                         0,                         0,                         0,                         0,                         0,                      2586,                      2586,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2262,                         0,                         0,                         0,                         0,                         0,                         0,                      2262,                         0
04312 (Station Nord)                 ,                         0,                         0,                      2591,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2592,                      2592,                         0,                         0,                         0,                         0,                         0,                         0,                      2591,                      2592,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2530,                         0,                         0,                         0,                         0,                         0,                         0,                      2530,                         0
04313 (Henrik Krøyer Holme)          ,                         0,                         0,                      2537,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2536,                      2536,                         0,                         0,                         0,                         0,                         0,                         0,                      2537,                      2537,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2488,                         0,                         0,                         0,                         0,                         0,                         0,                      2489,                         0
04320 (Danmarkshavn)                 ,                      6245,                      5848,                      8757,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      8757,                      8757,                         0,                         0,                         0,                         0,                         0,                         0,                      8757,                      8758,                         0,                         0,                         0,                         0,                       729,                         0,                         0,                       730,                         0,                         0,                         0,                         0,                         0,                         0,                      8644,                      5237,                      8758,                         0,                         0,                         0,                         0,                         0,                         0,                      8758,                         0
04330 (Daneborg)                     ,                         1,                         1,                      2259,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2259,                      2259,                         0,                         0,                         0,                         0,                         0,                         0,                      2259,                      2259,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         1,                         1,                      2187,                         0,                         0,                         0,                         0,                         0,                         0,                      2187,                         0
04339 (Ittoqqortoormiit)             ,                      2893,                      2821,                      2892,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2893,                      2893,                         0,                         0,                         0,                         0,                         0,                         0,                      2892,                      2892,                         0,                         0,                         0,                         0,                       702,                         0,                         0,                       659,                         0,                         0,                         0,                         0,                         0,                         0,                      2893,                      2890,                      2893,                         0,                         0,                         0,                         0,                         0,                         0,                      2893,                         0
04351 (Aputiteeq)                    ,                         0,                         0,                      2192,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2184,                      2184,                         0,                         0,                         0,                         0,                         0,                         0,                      2192,                      2193,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2133,                         0,                         0,                         0,                         0,                         0,                         0,                      2133,                         0
04360 (Tasiilaq)                     ,                      2826,                      2812,                      2852,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2852,                      2822,                         0,                         0,                         0,                         0,                         0,                         0,                      2851,                      2852,                         0,                         0,                         0,                         0,                       694,                         0,                         0,                       698,                         0,                         0,                         0,                         0,                         0,                         0,                      2853,                      2816,                      2850,                         0,                         0,                         0,                         0,                         0,                         0,                      2850,                         0
04373 (Ikermit)                      ,                         0,                         0,                      2458,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2458,                      2458,                         0,                         0,                         0,                         0,                         0,                         0,                      2458,                      2458,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2437,                         0,                         0,                         0,                         0,                         0,                         0,                      2437,                         0
04382 (Ikermiuarssuk)                ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
04390 (Ikerasassuaq)                 ,                      2870,                      2849,                      8696,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      8695,                      8696,                         0,                         0,                         0,                         0,                         0,                         0,                      8696,                      8698,                         0,                         0,                         0,                         0,                       717,                         0,                         0,                       712,                         0,                         0,                         0,                         0,                         0,                         0,                      2823,                      2874,                      8700,                         0,                         0,                         0,                         0,                         0,                         0,                      8700,                         0
05005 (Uggerby)                      ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05009 (Nørre Lyngby N)               ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05015 (Lendum)                       ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05031 (Byrum)                        ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05035 (Voerså Hede)                  ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05042 (Møllegård Huse)               ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05065 (Mørkeskov)                    ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05070 (Havnø)                        ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05075 (Hørby)                        ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
