Station                              ,               cloud_cover,              cloud_height,                  humidity,           humidity_past1h,    leav_hum_dur_past10min,       leav_hum_dur_past1h,      precip_dur_past10min,         precip_dur_past1h,          precip_past10min,             precip_past1h,           precip_past1min,            precip_past24h,                  pressure,           pressure_at_sea,                radia_glob,         radia_glob_past1h,            snow_cover_man,            snow_depth_man,        sun_last10min_glob,           sun_last1h_glob,                  temp_dew,                  temp_dry,                temp_grass,     temp_grass_max_past1h,    temp_grass_mean_past1h,     temp_grass_min_past1h,          temp_max_past12h,           temp_max_past1h,          temp_mean_past1h,          temp_min_past12h,           temp_min_past1h,                 temp_soil,      temp_soil_max_past1h,     temp_soil_mean_past1h,      temp_soil_min_past1h,      visib_mean_last10min,                visibility,                   weather,                  wind_dir,           wind_dir_past1h,   wind_gust_always_past1h,                  wind_max,  wind_max_per10min_past1h,                  wind_min,           wind_min_past1h,                wind_speed,         wind_speed_past1h
04203 (Kitsissut)                    ,                         1,                         1,                      2861,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2858,                      2857,                         0,                         0,                         0,                         0,                         0,                         0,                      2861,                      2862,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2837,                         0,                         0,                         0,                         0,                         0,                         0,                      2837,                         0
04208 (Kitsissorsuit)                ,                         0,                         0,                      2891,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2891,                      2891,                         0,                         0,                         0,                         0,                         0,                         0,                      2891,                      2891,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2857,                         0,                         0,                         0,                         0,                         0,                         0,                      2857,                         0
04214 (Qullissat)                    ,                         0,                         0,                      2887,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2887,                      2887,                         0,                         0,                         0,                         0,                         0,                         0,                      2887,                      2887,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2859,                         0,                         0,                         0,                         0,                         0,                         0,                      2859,                         0
04220 (Aasiaat)                      ,                      7250,                      6876,                      8572,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      8572,                      8571,                         0,                         0,                         0,                         0,                         0,                         0,                      8572,                      8572,                         0,                         0,                         0,                         0,                       718,                         0,                         0,                       714,                         0,                         0,                         0,                         0,                         0,                         0,                      8441,                      5754,                      8568,                         0,                         0,                         0,                         0,                         0,                         0,                      8568,                         0
04228 (Attu)                         ,                         0,                         0,                      2857,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2858,                      2858,                         0,                         0,                         0,                         0,                         0,                         0,                      2857,                      2858,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2849,                         0,                         0,                         0,                         0,                         0,                         0,                      2849,                         0
04242 (Sioralik)                     ,                         0,                         0,                      2870,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2871,                      2871,                         0,                         0,                         0,                         0,                         0,                         0,                      2870,                      2871,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2864,                         0,                         0,                         0,                         0,                         0,                         0,                      2864,                         0
04250 (Nuuk)                         ,                      6667,                      6243,                         0,                      7658,                         0,                         0,                      7662,                      7634,                      7636,                      7635,                         0,                         0,                      7947,                      7947,                         0,                         0,                         0,                         0,                         0,                         0,                      7946,                      7947,                         0,                         0,                         0,                         0,                       653,                      7661,                      7661,                       650,                      7661,                         0,                         0,                         0,                         0,                      6601,                      6874,                      2796,                         0,                      7661,                      2504,                      2507,                      7661,                       218,                      1068,                         0,                      7661
04253 (Ukiiviit)                     ,                         0,                         0,                      2754,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2754,                      2754,                         0,                         0,                         0,                         0,                         0,                         0,                      2754,                      2754,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2745,                         0,                         0,                         0,                         0,                         0,                         0,                      2745,                         0
04266 (Nunarssuit)                   ,                         0,                         0,                      2786,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2786,                      2786,                         0,                         0,                         0,                         0,                         0,                         0,                      2786,                      2786,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2779,                         0,                         0,                         0,                         0,                         0,                         0,                      2779,                         0
04271 (Narsarsuaq Radiosonde)        ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
04272 (Qaqortoq)                     ,                      4605,                      4400,                      1988,                      1011,                         0,                         0,                      1011,                      1011,                      1011,                      1011,                         0,                         0,                      4649,                      4619,                         0,                         0,                         0,                         0,                         0,                         0,                      4619,                      4620,                         0,                         0,                         0,                         0,                       710,                      1011,                      1011,                       708,                      1011,                         0,                         0,                         0,                         0,                      2598,                      4591,                      2797,                      1990,                      1011,                      1011,                      1011,                      1011,                        57,                       197,                      1990,                      1011
04285 (Angissoq)                     ,                         0,                         0,                      2854,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2710,                      2710,                         0,                         0,                         0,                         0,                         0,                         0,                      2854,                      2855,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2831,                         0,                         0,                         0,                         0,                         0,                         0,                      2831,                         0
04301 (Kap Morris Jesup)             ,                         0,                         0,                      2861,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2874,                      2874,                         0,                         0,                         0,                         0,                         0,                         0,                      2861,                      2874,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2677,                         0,                         0,                         0,                         0,                         0,                         0,                      2677,                         0
04312 (Station Nord)                 ,                         0,                         0,                      2892,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2891,                      2891,                         0,                         0,                         0,                         0,                         0,                         0,                      2001,                      2001,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2749,                         0,                         0,                         0,                         0,                         0,                         0,                      2749,                         0
04313 (Henrik Krøyer Holme)          ,                         0,                         0,                      2701,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2700,                      2700,                         0,                         0,                         0,                         0,                         0,                         0,                      2701,                      2702,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2611,                         0,                         0,                         0,                         0,                         0,                         0,                      2611,                         0
04320 (Danmarkshavn)                 ,                      5370,                      5082,                      8753,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      8756,                      8756,                         0,                         0,                         0,                         0,                         0,                         0,                      8753,                      8754,                         0,                         0,                         0,                         0,                       729,                         0,                         0,                       729,                         0,                         0,                         0,                         0,                         0,                         0,                      8641,                      4962,                      8757,                         0,                         0,                         0,                         0,                         0,                         0,                      8757,                         0
04330 (Daneborg)                     ,                         0,                         0,                      2732,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2730,                      2730,                         0,                         0,                         0,                         0,                         0,                         0,                      2732,                      2734,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2673,                         0,                         0,                         0,                         0,                         0,                         0,                      2673,                         0
04339 (Ittoqqortoormiit)             ,                      2862,                      2745,                      2864,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2864,                      2864,                         0,                         0,                         0,                         0,                         0,                         0,                      2864,                      2864,                         0,                         0,                         0,                         0,                       696,                         0,                         0,                       670,                         0,                         0,                         0,                         0,                         0,                         0,                      2864,                      2858,                      2862,                         0,                         0,                         0,                         0,                         0,                         0,                      2862,                         0
04351 (Aputiteeq)                    ,                         0,                         0,                      1139,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      1045,                      1044,                         0,                         0,                         0,                         0,                         0,                         0,                      1139,                      1139,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      1106,                         0,                         0,                         0,                         0,                         0,                         0,                      1106,                         0
04360 (Tasiilaq)                     ,                      2868,                      2849,                      2865,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2860,                      2849,                         0,                         0,                         0,                         0,                         0,                         0,                      2865,                      2869,                         0,                         0,                         0,                         0,                       704,                         0,                         0,                       708,                         0,                         0,                         0,                         0,                         0,                         0,                      2872,                      2865,                      2871,                         0,                         0,                         0,                         0,                         0,                         0,                      2871,                         0
04373 (Ikermit)                      ,                         0,                         0,                      2844,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2846,                      2846,                         0,                         0,                         0,                         0,                         0,                         0,                      2844,                      2844,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2785,                         0,                         0,                         0,                         0,                         0,                         0,                      2785,                         0
04382 (Ikermiuarssuk)                ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
04390 (Ikerasassuaq)                 ,                      4338,                      4087,                      6129,                       965,                         0,                         0,                       965,                         0,                         0,                         0,                         0,                         0,                      8473,                      8472,                         0,                         0,                         0,                         0,                         0,                         0,                      8473,                      8473,                         0,                         0,                         0,                         0,                       696,                       965,                       965,                       692,                       965,                         0,                         0,                         0,                         0,                      2269,                      4250,                      3072,                      6129,                       965,                       965,                       965,                       965,                        96,                       264,                      6129,                       965
05005 (Uggerby)                      ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05009 (Nørre Lyngby N)               ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05015 (Lendum)                       ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05031 (Byrum)                        ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05035 (Voerså Hede)                  ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05042 (Møllegård Huse)               ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05065 (Mørkeskov)                    ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
05070 (Havnø)                        ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
