Station                              ,               cloud_cover,              cloud_height,                  humidity,           humidity_past1h,    leav_hum_dur_past10min,       leav_hum_dur_past1h,      precip_dur_past10min,         precip_dur_past1h,          precip_past10min,             precip_past1h,           precip_past1min,            precip_past24h,                  pressure,           pressure_at_sea,                radia_glob,         radia_glob_past1h,            snow_cover_man,            snow_depth_man,        sun_last10min_glob,           sun_last1h_glob,                  temp_dew,                  temp_dry,                temp_grass,     temp_grass_max_past1h,    temp_grass_mean_past1h,     temp_grass_min_past1h,          temp_max_past12h,           temp_max_past1h,          temp_mean_past1h,          temp_min_past12h,           temp_min_past1h,                 temp_soil,      temp_soil_max_past1h,     temp_soil_mean_past1h,      temp_soil_min_past1h,      visib_mean_last10min,                visibility,                   weather,                  wind_dir,           wind_dir_past1h,   wind_gust_always_past1h,                  wind_max,  wind_max_per10min_past1h,                  wind_min,           wind_min_past1h,                wind_speed,         wind_speed_past1h
04203 (Kitsissut)                    ,                         0,                         1,                       755,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                       756,                         0,                         0,                         0,                         0,                         0,                         0,                       755,                       755,                         0,                         0,                         0,                         0,                         1,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         1,                       756,                       755,                         0,                         0,                         0,                         0,                         0,                         0,                       755,                         0
04208 (Kitsissorsuit)                ,                         0,                         0,                       337,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                       338,                         0,                         0,                         0,                         0,                         0,                         0,                       338,                       337,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                       338,                       338,                         0,                         0,                         0,                         0,                         0,                         0,                       338,                         0
04214 (Qullissat)                    ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
04220 (Aasiaat)                      ,                      2620,                      2500,                      2625,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2625,                         0,                         0,                         0,                         0,                         0,                         0,                      2625,                      2625,                         0,                         0,                         0,                         0,                       597,                         0,                         0,                       592,                         0,                         0,                         0,                         0,                         0,                         0,                      2625,                      2624,                      2624,                         0,                         0,                         0,                         0,                         0,                         0,                      2624,                         0
04228 (Attu)                         ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
04242 (Sioralik)                     ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
04250 (Nuuk)                         ,                      2913,                      2671,                      2912,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                      2911,                         0,                         0,                         0,                         0,                         0,                         0,                      2911,                      2911,                         0,                         0,                         0,                         0,                       726,                         0,                         0,                       728,                         0,                         0,                         0,                         0,                         0,                         0,                      2911,                      2912,                      2912,                         0,                         0,                         0,                         0,                         0,                         0,                      2911,                         0
04253 (Ukiiviit)                     ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
04266 (Nunarssuit)                   ,                         0,                         0,                       347,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                       347,                         0,                         0,                         0,                         0,                         0,                         0,                       348,                       347,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                       348,                       348,                         0,                         0,                         0,                         0,                         0,                         0,                       348,                         0
04271 (Narsarsuaq Radiosonde)        ,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0,                         0
